DFFRQHDX0, 12.3200, 4.4800, {0.0000 -0.4000} {12.3200 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {12.3200 4.4800} {12.3200 0.0000}
DFFRQHDX1, 12.3200, 4.4800, {0.0000 -0.4000} {12.3200 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {12.3200 4.4800} {12.3200 0.0000}
DFFRQHDX2, 12.8800, 4.4800, {0.0000 -0.4000} {12.8800 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {12.8800 4.4800} {12.8800 0.0000}
DFFRQHDX4, 14.0000, 4.4800, {0.0000 -0.4000} {14.0000 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {14.0000 4.4800} {14.0000 0.0000}
DFFRSHDX0, 15.1200, 4.4800, {0.0000 -0.4000} {15.1200 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {15.1200 4.4800} {15.1200 0.0000}
DFFRSHDX1, 15.1200, 4.4800, {0.0000 -0.4000} {15.1200 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {15.1200 4.4800} {15.1200 0.0000}
DFFRSHDX2, 16.2400, 4.4800, {0.0000 -0.4000} {16.2400 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {16.2400 4.4800} {16.2400 0.0000}
DFFRSHDX4, 19.0400, 4.4800, {0.0000 -0.4000} {19.0400 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {19.0400 4.4800} {19.0400 0.0000}
DFFRSQHDX0, 14.0000, 4.4800, {0.0000 -0.4000} {14.0000 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {14.0000 4.4800} {14.0000 0.0000}
DFFRSQHDX1, 14.0000, 4.4800, {0.0000 -0.4000} {14.0000 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {14.0000 4.4800} {14.0000 0.0000}
DFFRSQHDX2, 15.1200, 4.4800, {0.0000 -0.4000} {15.1200 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {15.1200 4.4800} {15.1200 0.0000}
DFFRSQHDX4, 16.2400, 4.4800, {0.0000 -0.4000} {16.2400 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {16.2400 4.4800} {16.2400 0.0000}
DFFSHDX0, 12.8800, 4.4800, {0.0000 -0.4000} {12.8800 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {12.8800 4.4800} {12.8800 0.0000}
DFFSHDX1, 12.8800, 4.4800, {0.0000 -0.4000} {12.8800 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {12.8800 4.4800} {12.8800 0.0000}
DFFSHDX2, 14.0000, 4.4800, {0.0000 -0.4000} {14.0000 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {14.0000 4.4800} {14.0000 0.0000}
DFFSHDX4, 16.8000, 4.4800, {0.0000 -0.4000} {16.8000 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {16.8000 4.4800} {16.8000 0.0000}
DFFSQHDX0, 11.7600, 4.4800, {0.0000 -0.4000} {11.7600 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {11.7600 4.4800} {11.7600 0.0000}
DFFSQHDX1, 11.7600, 4.4800, {0.0000 -0.4000} {11.7600 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {11.7600 4.4800} {11.7600 0.0000}
